en,vi,length,translate,bleu_score,meteor
"On 31 December 1943, Lea was five days out of New York on convoy escort duty when she was rammed by a merchant ship.","Vào ngày 31 tháng 12 năm 1943, Lea rời New York trong năm ngày cho nhiệm vụ hộ tống đoàn tàu vận tải khi nó bị một tàu buôn đâm phải.",24,"Ngày 31 tháng 12 năm 1943, Lema đã lên đường đi đến New York để hộ tống các đoàn tàu vận tải khi nó bị tàu khu trục xuất",0.3379039139729957,0.5587622254288921
Just stay out of my way.,Đừng có ngáng đường tôi.,6,Chỉ là đừng có cách để ý gì.,1.0832677820940877e-231,0.3537735849056604
"Sun's political philosophy was conceptualized in 1897, first enunciated in Tokyo in 1905 and modified through the early 1920s.","Học thuyết chính trị của Tôn Dật Tiên hình thành từ năm 1897, và lần đầu được công bố tại Tokyo năm 1905, và được sửa đổi thêm nhiều cho tới tận đầu thập kỷ 1920.",19,"Các học giả chính trị của Sunn được công nhận vào năm 1878, lần đầu tiên được tái lập tại Tokyo vào năm 1905 và thông qua các",2.200931486433584e-78,0.3421085858585859
"The club currently play in Serie C, the third tier of Italian football after achieving promotion by winning Group F in the 2016-17 Serie D season.","Câu lạc bộ hiện đang chơi ở Serie C, giải hạng ba của bóng đá Ý sau khi đạt được sự thăng hạng bằng cách giành chiến thắng ở bảng F trong mùa giải Serie D 2016-17 .",26,"Câu lạc bộ hiện tại hiện tại thi đấu ở Serie C, cú bóng đá thứ ba của câu lạc bộ bóng đá Ý sau khi được thăng hạng",0.2032470245655232,0.4242251839692592
W-why are you doing this?,Tại sao anh làm việc này?,5,Bạn sao lại làm được thế này?,1.4740564900137075e-231,0.24590163934426232
"In 1985, when Tenerife were relegated to the third division for a second time, Javier Pérez became president of the club.","Năm 1985, khi Tenerife được chuyển sang cho đội thứ ba lần thứ hai, Javier Pérez trở thành chủ tịch của câu lạc bộ.",21,"Năm 1985, khi 100.000 người chơi xuống hạng ba lần liên minh lần thứ hai trong một lần thứ hai, Péz trở thành Tổng thống của câu",3.8202707921249266e-78,0.46296296296296297
"While there, he may have known or even taught Pachelbel, whose music shows traces of Kerll's style.",Trong thời gian ở Viên có thể ông này quen biết hơn nữa có thể đã dạy Pachelbel vì người ta thấy trong nhạc của ông có dấu ấn của phong cách Kerll.,17,"Trong khi đó, ông có thể đã biết hoặc thậm chí còn dạy tiếng chuông từ thiện, xem những bức tranh âm nhạc của's'.",1.7698564704343507e-78,0.19665109034267914
Many from my home wanted to know about Earth and wanted to visit.,"Rất nhiều người ở nơi tôi sống, tò mò về Trái Đất, và muốn được tới thăm.",13,Rất nhiều người từ nhà tôi muốn biết về Trái Đất và muốn thăm dò thăm.,3.6913354082751453e-78,0.4868872817590766
"They are made up of other fundamental particles called quarks.""","Chúng được tạo thành từ các hạt cơ bản khác gọi là quark.""",10,Chúng được tạo ra bởi các hạt cơ bản khác của các hạt được gọi là các hạt sinh.,0.27854685173648897,0.6558823529411766
"Week after week, the melt probe will sink of its own weight through the ancient ice, until finally --","Tuần qua tuần, thiết bị này sẽ chìm xuống bằng sức nặng của chính nó xuyên qua lớp băng cổ, cho đến cuối cùng....",19,"Sau tuần lễ, sự tan chảy của quả táo của nó sẽ giảm trọng lượng qua băng qua băng hà thời gian cho đến cuối cùng --",2.1856718250793204e-78,0.3061728395061728
Shouldn't we tell the public what's going on?,Chúng ta không nên cho người dân biết đang có chuyện gì sao?,8,Chúng ta không nên nói công chúng những gì đang xảy ra trên mạng?,0.19674979811155635,0.3901611535199322
RKK Energia claimed that the craft would be able to land in a predetermined one-square-kilometre area.,RKK Energia tuyên bố rằng tàu có khả năng hạ cánh trong một vùng một kilômet- vuông được xác định trước.,16,RKKKer thừa nhận rằng các con ngựa sẽ có thể hạ cánh trong khu vực có một khu vực sinh dục.,2.405086477533305e-78,0.24338624338624337
"I want to make things better, for people like you!",Mình muốn mọi chuyện tốt đẹp hơn. Cho những người như bạn.,10,"Tôi muốn làm tốt hơn, những người như anh!",3.284457498899101e-78,0.3811965811965813
"In the early days of the Internet, when operating costs were really high and it was really important not to lose any data, then the system was set up for interactions to activate the flow of data.","Vào thời kỳ đầu của Internet, khi phí vận hành còn đắt đỏ nhất thiết phải đảm bảo không mất đi dữ liệu nào, thì hệ thống được thiết lập để các tương tác sẽ kích hoạt dòng dữ liệu.",37,"Trong những ngày đầu của Internet, khi lợi nhuận hoạt động thật sự cao quý và nó không phải là thứ gì quan trọng để mất dữ liệu, thì",0.07098724291289749,0.2283881110709809
"It is often preferred because of its moderate properties, easy handling and processing, and low cost.","Nó thường được ưa thích vì tính chất vừa phải của nó, dễ dàng xử lý và chế biến, và chi phí thấp.",16,"Nó thường được nhân từ các đặc điểm cân bằng, việc điều khiển dễ dàng và thực hiện việc sử dụng, và thấp hơn.",2.490579974876039e-78,0.2747592543510911
I would get to recoup 100% on my investment.,Tôi sẽ thu lại dần 100% khoản đầu tư của tôi.,9,Tôi sẽ phải dùng để bắt đầu cho công việc của mình.,6.223629500679345e-155,0.28434684684684686
"Right, it was the first great Republican president of the 20th century who taught us about environmental thinking -- Teddy Roosevelt.","Đúng vậy, tổng thống Cộng Hòa đầu tiên của thế kỉ 20 đã dạy cho chúng ta suy nghĩ về môi trường-- Teddy Roosevelt.",21,"Đúng, đó là Tổng thống cộng hòa đầu thế kỷ 20 của thế kỷ 20 đã dạy chúng ta về môi trường môi trường -- đó là chủ nghĩa",2.733359982463006e-78,0.5489379425239485
In current times there is some oil drilling in the Pechora Sea at the Dolginskoye and Prirazlomnoye oil fields.,"Hiện tại, có một vài giàn khoan dầu tại biển Pechora ở Dolginskoye và vùng dầu khí Prirazlomnoye.",19,"Trong thời gian hiện tại, có một số dầu mỏ đã bị suy yếu ở biển đào tạo tại biển Dolkalal và các khu vực dầu",2.491127174727796e-78,0.474468085106383
"Pyroraptor (meaning ""fire thief"") is a genus of dromaeosaurid dinosaur from the Late Cretaceous of what is now southern France, it lived during the late Campanian and early Maastrichtian stages, approximately 70.6 million years ago.","Pyroraptor (nghĩa là ""kẻ trộm lửa"") là một chi khủng long Dromaeosauridae sống ở nơi bây giờ là miền Nam nước Pháp vào thế Phấn Trắng muộn, chúng sinh sống trong khoảng đầu kỳ Campanian và Tầng Maastricht muộn, khoảng 70.6 triệu năm về trước.",35,Bằng cách nuôi trồng (to loại) là một chi khủng long của chi đôi coronasici từ những loài hiện tại hiện nay của,0.05922884266404416,0.08691588785046729
Panzer Elite was developed by Wings Simulation and first published by Wing's parent company Psygnosis in 1999.,Panzer Elite do hãng Wings Simulation phát triển và lần đầu tiên được công ty mẹ của Wing là Psygnosis phát hành vào năm 1999.,17,Panfda được phát minh bởi Corsmouth và xuất bản lần đầu tiên bởi công ty mẹ của nhà máy James thường xuyên bị bắt giam giữ vào,0.14068535649874325,0.40108881017971937
"Knowledge of Geology – Practical, but limited.","Hiểu biết về địa chất: Có những hiểu biết thực tế, nhưng hạn chế.",7,Hàng không gian của bức xạ học -- nhưng sự hạn chế.,4.90260194222537e-155,0.18518518518518515
I knew you were the one.,Em biết anh là người ấy.,6,Tôi biết cô là người của tôi.,7.711523862191631e-155,0.4189435336976321
"If the Windows system could not be booted after the corruption to repair the filesystem, the user would also not be able to boot Ubuntu.","Nếu hệ thống Windows không thể khởi động được sau khi lỗi để sửa chữa các hệ thống tập tin, người sử dụng cũng sẽ không thể khởi động Ubuntu.",25,"Nếu hệ thống Windows không thể bị động cơ sau khi bị cố gắng để sửa chữa máy thu hút, người chơi cũng sẽ không thể bị nhiễm độc hại",0.29870304333851894,0.5371395617070357
"Claire, what are you doing here?","Claire, cô làm gì ở đây ?",6,"- Chào, cậu làm gì ở đây?",5.021333847570327e-78,0.4206349206349207
"The victories proved instrumental in convincing the French and Spanish that the Americans were worthwhile allies, as well as recovering morale in the army.","Những chiến thắng liên tiếp này đã thuyết phục người Pháp và Tây Ban Nha rằng Mỹ là một đồng minh đáng giá, cũng như phục hồi lại sự phấn khởi trong quân đội.",24,"Những chiến thắng này đã chứng minh được sự ảnh hưởng của người Pháp và Tây Ban Nha cho rằng người Mỹ là những người đồng minh, đồng minh cũng",0.22152602162171486,0.4897854203409758
"From ancient sources, such as Chinese oracle bones, it is known that their appearances have been noticed by humans for millennia.","Theo các thẻ khắc trên xương của người Trung Hoa cổ đại, sự hiện diện của sao chổi đã được con người biết đến từ hàng nghìn năm trước.",21,"Từ những nguồn tin cổ đại cổ đại như loài mèo Trung Quốc, nó được biết đến là sự xuất hiện của chúng được nhận bởi con người vào năm",5.948371343890548e-155,0.29305078274150437
"The Marco Polo sheep (Ovis ammon polii) is a subspecies of argali sheep, named after Marco Polo.","Cừu Marco Polo (Ovis Ammon Polii) là một phân loài của Cừu núi Argali, được đặt tên theo nhà thám hiểm Marco Polo.",17,Loài sói bò (OmOrmphar) là một loài chim của một loài cừu được đặt tên theo tên là vây thanh kiếm.,0.13208842603328344,0.2561186917912065
"The Republic of Czechoslovakia was home to a substantial minority of Germans, who lived mostly in the Sudetenland.","Cộng hòa Tiệp Khắc là địa bàn cư trú của một cộng đồng người Đức thiểu số quan trọng, họ sống đa phần tại Sudetenland.",18,"Cộng hòa này nằm ở nhà một số lượng lớn quân Đức, những người sống ở Suland.",3.5908224227614513e-155,0.12396694214876032
