en,vi,length,translate,bleu_score,meteor
Can I tell you how un-Canadian that is?,Ai cho tôi biết nó không-phải-Canada như thế nào đi?,8,Tôi có thể nói cho anh biết là không có người Canada không?,9.594503055152632e-232,0.09708737864077671
"It's ridiculous, even for you.",Cho dù là đối với cậu thì chuyện đó cũng quá ngớ ngẩn.,5,"Thật kinh khủng, thậm chí với anh.",4.753148692240233e-232,0.040322580645161296
- Send a man and find Zimmer.,- Cho một người đi tìm Zimmer.,7,- Gửi một người và tìm Zimmer.,1.04198122363916e-154,0.6371428571428571
"Brahmagupta's Brahmasphuṭasiddhanta is the first book that mentions zero as a number, hence Brahmagupta is usually considered the first to formulate the concept of zero.","Tác phẩm Brahmasphuṭasiddhanta là cuốn sách đầu tiên đề cập đến số 0 dưới dạng số, do đó Brahmagupta thường được coi là tác giả đầu tiên hình thành khái niệm về số 0.",25,Brahmagupta's Brahmasphuasiddhanta là cuốn,5.271397773877106e-158,0.03225806451612903
A page is missing from this logbook.,Một trang bị mất trong sổ ghi chép.,7,Một trang bị mất trong cuốn sổ ghi chép này.,0.4518010018049224,0.8437033349925335
And the cry of his discovery was heard clear across the continent... Savannah... Berlin.,"Và tiếng hét mừng khám phá của y đã vang vọng khắp lục địa tới Boston, New York, Savannah và vượt đại dương tới London, Paris, Berlin.",14,Và tiếng kêu của ông được nghe rõ ràng trên khắp châu lục... Savannah... Berlin.,2.6328390308310373e-155,0.09689922480620156
"In 2007, the college commemorated the 250th birthday of General Lafayette through a series of lectures and campus dedications.","Năm 2007, trường tổ chức kỷ niệm 250 năm ngày sinh Marquis de Lafayette bằng rất nhiều buổi thuyết trình và các hoạt động lễ hội.",19,"Năm 2007, trường đại học kỷ niệm sinh nhật lần thứ 250 của",1.4944009286144606e-78,0.231760720482525
And to my recollection that was the precise moment Drago appeared.,Và theo như tôi tính toán thì đó chính xác là lúc Drago xuất hiện.,11,Và theo như tôi nhớ thì đó là thời điểm Drago xuất hiện chính xác.,0.23505204106959587,0.625
- I'm living the dream.,-Như tao đang sống trong mơ đây.,5,- Tôi đang sống giấc mơ.,6.416038883891965e-155,0.2717391304347826
Merlyn told us you were killed.,Merlyn nói cậu đã bị giết.,6,Merlyn nói với chúng tôi là anh đã bị giết.,4.640083527732319e-78,0.75625
Is it the intense smell?,Do mùi nồng?,5,Có mùi nồng không?,1.2882297539194154e-231,0.16129032258064518
"It explains the evidence for the theory of early human migrations out of Africa and subsequently around the world, supporting the Out of Africa Theory.","Nó giải thích một bằng chứng cho lý thuyết về sự di cư của người thời xa xưa ra khỏi châu Phi và sau đó trên toàn thế giới, hỗ trợ thuyết Out of Africa.",25,Nó giải thích bằng chứng cho lý thuyết về di cư sớm của con người từ châu Phi và,0.18070813361091972,0.44910179640718556
Hippies believed that sex and sexuality were natural biological phenomena which should be neither denied nor repressed.,Hippie cho rằng tình dục là một hiện tượng sinh học tự nhiên không nên phủ nhận hoặc kiềm nén.,17,Các nhà văn hippie tin rằng tình dục và tình dục là những hiện tượng sinh học tự,0.27233096682194236,0.48888888888888893
These three constructions will reduce a lot of time to travel through this route.,Vì chỉ có 3 trạm đoạn đường này sẽ mất ít thời giờ hơn.,14,Những công trình này sẽ làm giảm thời gian đi lại qua con đường này.,5.541564466373977e-155,0.22384751773049644
I have to find it and clamp it.,Tôi phải tìm thấy và gắp nó ra.,8,Tôi phải tìm nó và trói nó lại.,5.072841446586652e-78,0.5575
There has been acute discrimination of the Montagnards by the Vietnamese.,Đã có sự phân biệt đối xử gay gắt của người Thượng đối với người Việt Nam.,11,Có sự phân biệt nghiêm trọng của Montagnards bởi người Việt Nam.,3.654126666774454e-78,0.47206439393939403
"The language was simply low, bazaar Malay, the common tongue of Java's streets and markets, especially of its cities, spoken by all ethnic groups in the urban and multi-ethnic environment.","Ngôn ngữ chỉ là thứ tiếng Mã Lai kém, chợ búa, thứ tiếng chung của các đường phố và chợ tại Java, đặc biệt là trong các thành phố tại đó, được nói bởi toàn bộ các dân tộc tại đô thị và môi trường đa dân tộc.",30,"Ngôn ngữ chỉ là thấp, bazaar Malay, ngôn ngữ phổ biến của các con phố",0.022530102798541864,0.10729123864310826
"The family is most closely related to its nearest neighbors: French, Franco-Provençal, Occitan, Gallo-Italian (Piedmontese, Ligurian, Lombard, Emiliano-Romagnolo), Venetian and Istriot.","Nhóm ngôn ngữ này có liên quan chặt chẽ nhất với các láng giềng gần nhất: Pháp, Franco-Provençal, Occitan, Gallo-Ý (Piemonte, Liguria, Lombard, Emilia-Romagna), Veneto và Istria.",21,"Gia đình này có mối quan hệ gần gũi nhất với các láng giềng gần đó: Pháp,",0.18606673293981763,0.37230769230769234
They returned to the League after only a season's absence.,Họ trở về giải Ngoại hạng chỉ sau một mùa vắng mặt.,10,Họ trở lại giải đấu sau một mùa giải vắng mặt.,4.728609901096833e-78,0.6302521008403362
But where would we move to?,Nhưng chúng ta sẽ chuyển đi đâu?,6,Nhưng chúng ta sẽ đi đâu?,0.5115078115793242,0.8534621578099838
"You see, I grew up in war-torn Iraq, and I believe that there are two sides of wars and we've only seen one side of it.","Bạn thấy đấy, tôi lớn lên ở đất nước Irag bị tàn phá bởi chiến tranh và tôi tin rằng có 2 mặt của chiến tranh và chúng ta chỉ mới thấy một mặt của nó.",26,"Tôi lớn lên ở Iraq, và tôi tin rằng có hai phe chiến tranh và chúng ta chỉ",0.19797827189927336,0.436842105263158
"McPhee attended Notre Dame High School in Sherman Oaks, where she performed in school plays and musicals.","Katharine theo học ở trường Trung học Notre Dame ở Sherman Oaks, cô cũng tham gia trình diễn trong các buổi biểu diễn nhạc kịch và âm nhạc ở trường.",17,"McPhee theo học trường trung học Notre Dame ở Sherman Oaks, nơi cô",0.12239967086116817,0.37044067400636627
She developed her multimedia and performative practice at the Wits School of Arts where she graduated in 1998.,Bà đã phát triển đa phương tiện và thực hành biểu diễn của mình tại Trường Nghệ thuật Wits nơi bà tốt nghiệp vào năm 1998.,18,Bà phát triển kỹ năng thực hành điện ảnh và biểu diễn tại Trường Nghệ thuật Wits nơi,0.2358288213272229,0.5336896663427275
"Deliver it now, please.",làm ơn gửi bây giờ nhé,4,Đưa nó đi ngay đi.,0.0,0.0
"She worked in applied linguistics, as a Marxist labor union leader, and is an Evangelical Christian in a church with close ties to the United States.","Cô làm việc trong ngôn ngữ học ứng dụng, như một lãnh đạo công đoàn Marxist, và là một Kitô hữu Tin Lành trong một nhà thờ có quan hệ gần gũi với Hoa Kỳ.",26,"Bà làm việc trong ngành ngôn ngữ ứng dụng, như một lãnh đạo công đoàn tư bản Marx",0.19402275697922014,0.3711996019688327
"So, I really need you to focus.","Phải rồi, anh cần em phải hết sức tập trung.",7,"Vậy, tôi cần anh tập trung.",4.6278283821851e-155,0.32877604166666663
"Ooh, I was trying to hide it.","Ố ồ, tôi đã cô che giấu nó đi rồi.",7,"Ồ, tôi đang cố che giấu nó.",5.023587836914362e-155,0.38659793814432986
Mommy said you speak too much.,Mẹ bảo anh nói quá nhiều.,6,Mẹ bảo con nói quá nhiều.,7.262123179505913e-78,0.8066666666666668
All police frequencies have been compromised.,Tất cả tần số của ảnh sát bị phá.,6,Tất cả tần số cảnh sát đều bị phá hủy.,0.2907153684841096,0.618131868131868
"Hey Jim what's up, it's Sean.","Này Jim chuyện gì thế, Là Sean đây.",6,"Jim, chuyện gì thế? Sean.",4.603578218506236e-155,0.24350649350649353
That's the status quo today.,Đó là nguyên trạng ngày nay.,5,Đó là tình trạng hiện tại.,8.38826642100846e-155,0.42592592592592593
He was the only survivor of a plague that wiped out his village.,Ông là người sống sót duy nhất sau khi một bệnh dịch hạch đã quét sạch ngôi làng của mình.,13,Ông là người duy nhất sống sót khỏi một dịch bệnh đã làm hủy hoại làng của ông.,3.709788514380009e-78,0.5800609646763493
"If you look at any carbon map, because we map it per square mile, any carbon map of the U.S., it looks like a night sky satellite photo of the U.S., hottest in the cities, cooler in the suburbs, dark, peaceful in the countryside.","Nếu bạn nhìn vào bất kỳ bản đồ cacbon nào, bởi vì chúng ta đánh dấu mỗi dặm vuông bất kỳ bản đồ cacbon của Hoa Kỳ, nó trông giống như một bầu trời đêm qua ảnh vệ tinh của Hoa Kỳ, nóng nhất trong thành phố, mát trong vùng ngoại ô, tối tăm, yên bình ở vùng nông thôn.",44,"Nếu bạn nhìn vào bất kỳ bản đồ carbon nào, bởi vì chúng tôi vẽ nó theo mét",0.052355123606460864,0.22958155712498143
"Currently, the German plan has been delayed.","Hiện nay, kế hoạch của Đức đã bị trì hoãn.",7,"Hiện tại, kế hoạch của Đức đã bị trì hoãn.",0.7825422900366437,0.8950617283950617
"I'm doing this with that region of my brain right now when I realize that you guys are probably now wondering about all that gray, uncharted territory in the brain, and what's up with that?","Tôi đang làm điều này với vùng não đó của tôi ngay bây giờ khi nhận ra các bạn có thể đang thắc mắc về tất cả những địa phận màu xám, chưa được thám hiểm đó trong não. Nó có tác dụng gì?",35,Tôi đang làm điều này với vùng não của tôi lúc này khi tôi nhận ra rằng các bạn,0.12580974096185976,0.3078982597054886
They escaped when it was bombed this morning.,Họ đã thoát ra khi nó bị dội bom sáng nay.,8,Họ trốn thoát khi nó bị bom nổ sáng nay.,4.722003949438406e-78,0.6443520642201835
"""What is this fear in their hearts?",Nỗi sợ hãi nào trong lòng họ?,7,"""Thế nỗi sợ này trong trái tim họ là gì?",1.2183324802375697e-231,0.350076103500761
"Oh, yes. What was it you said to me before?","Ồ, Phải. lúc trước mày đã nói gì với tao nhỉ?",10,"Oh, đúng vậy, anh đã nói gì với tôi trước đây?",0.24808415001701817,0.44
hitler is waiting to see us.,Hitler đang chờ gặp chúng ta.,6,Hitler đang chờ chúng ta.,7.070696784820904e-78,0.8203389830508474
"Too much rain falls on some areas, and not enough on others.","Quá nhiều mưa rơi tại một số vùng, và không đủ cho những nơi khác.",12,"Mưa nhiều ở một số nơi, và không đủ ở những nơi khác.",5.011328573104193e-78,0.6334459459459458
"She attended Huffstead Basic School, Rosebank Primary School, and St. Mary High School, and then completed a teaching certificate at Shortwood Teachers' College.","Bà học trường cơ bản Huffstead, trường tiểu học Rosebank và trường trung học St. Mary, sau đó hoàn thành chứng chỉ giảng dạy tại trường đại học giáo viên Shortwood.",23,"Cô theo học trường Phổ thông Huffstead Basic, Rosebank Primary School, và trường trung",1.0926560894730371e-78,0.10238907849829351
